id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,habitaciones,dormitorios,baños,sup_total,sup_cubierta,precio,moneda,price_period,título,descr,tipo_propiedad,tipo_operac,sup_fondo
HRkdcD2w7GODiatu6hFegg==,Propiedad,2020-10-06,9999-12-31,2020-10-06,-34.5212397,-58.5714417,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,NA,NA,NA,3,2,2,198,90,85000,USD,NA,"CAS 2 DORM. CON QUINCHO, PATIO, TERRAZA","Casa 3 amb. Con 2 baos. Quincho. Patio y terraza en su totalidad. Entrada de servicio.<br>- Sobre LOTE de 10 x 19,8.<br>- Se ingresa mediante un LIVING recibidor de 4,50 x 3,80. Con mueble modular de madera maciza. <br>- A continuacin, y separada COMEDOR de 3,50 x 2.40 + COCINA de 4,00 x 2,70 con sus muebles completos y espacio para LAVADERO con salida al patio y sector de parrilla.<br>- 2 DORMITORIOS de 3 x 4  c/u y con placard.<br>- BAO COMPLETO de 1,60 x 2,20 <br>- BAO  de servicio<br>- QUINCHO de 5 x 3,20 con cocina y parrilla.<br>- PATIO de 2 x 5,4 <br>- TERRAZA en su totalidad.<br><br>- SUPERFICIE DEL LOTE: 198 m2<br>- SUPERFICIE TOTAL: 110 m2<br>- SUPERFICIE CUBIERTA: 70 m2<br>- SUPERFICIE CUBIERTA: 20 m2<br>- SUPERFICIE SEMI CUBIERTA: 20 m2.<br><br>CONSULTE!<br>Al  /  / msj wsp: 115-051-3929 Lunes a viernes de 9:30 a 17 hs.<br>Fbk: MATTIASSICH Propiedades / Ig: mattiassich.prop<br>Web:  / <br><br>MATTIASSICH Propiedades<br>CMSM 1373 - Ricardo Mattiassich<br>Las medidas de la propiedad y sus caractersticas aqu expresadas son aproximadas y a ratificar con la documentacin presentada por sus propietarios .Publicado por MATTIASSICH Propiedades a traves INMOMAP",Casa,Venta,108
D+RPfm4GyLD24O4pte5WNQ==,Propiedad,2020-10-06,2020-11-04,2020-10-06,-34.558561,-58.546751,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,3,2,1,294,120,240000,USD,NA,CASA 3 AMBIENTES CON PATIO GUARDACOCHES QUINCHO,"Corredor Responsable: Ramiro Cappelloni - C.M.C.P.S.I 5634Contacto: Pedro Cabrera Coronas - MLS ID # 420511072-144CASA EN LOTE PROPIO CON PORTON AUTOMATICO LUGAR PARA DOS COCHES <br><br>SE TRATA DE UNA CASA DE DOS DORMITORIOS CON POSIBILIDAD DE AMPLIACION <br>REFACCIONADA EN SU INTERIOR HACE UNOS AÑOS <br><br>DORMITORIOS CON PLACARD , AMPLIO LIVING , COCINA CON MESADA EN SILESTONE Y COMEDOR DIARIO Y VISTA AL JARDIN PARA VER LOS NIÑOS MIENTRAS JUEGAN , BAÑO COMPLETO <br><br>AMPLIA GALERIA PARA DISFRUTAR AL AIRE LIBRE Y LAVADERO CUBIERTO <br><br>JARDIN CON AMPLIAS DIMENSIONES PARA PROYECTAR UNA PILETA <br><br>QUINCHO CON PARRILLA LUGAR DE GUARDADO EN PLANTA BAJA Y EN LA PARTE SUPERIOR PLAYROOM/OFICINA CON AMPLIO VENTANAL AL JARDIN PARA DISFRUTAR DE LA VISTA VERDE <br><br><br>PORTON AUTOMATICO LUGAR PARA GUARDADO DE DOS AUTOS Y PASILLO PARA INGRESAR AL FONDO SI SE TRATASE DE MOTOS  \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar",Casa,Venta,174
8yjzXhUSwbTFjeihyvSAuw==,Propiedad,2020-10-06,9999-12-31,2020-10-06,-34.5529491,-58.5445456,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,3,2,1,157,80,155000,USD,NA,CASA 4 AMBIENTES CON JARDIN Y GALERIA EN VILLA BALLESTER,CASA EN LOTE PROPIO CASI 4 AMBIENTES EN VILLA BALLESTER<br>CON JARDIN DE INVIERNO<br>2 DORMITORIOS<br>COCINA<br>BAO COMPLETO A NUEVO<br>GALERIA SEMICUBIERTA O QUINCHO<br>ENTRADA AUXILIAR<br>PATIO .Publicado por alan fanatico gestion inmobiliaria a traves INMOMAP,Casa,Venta,77
bSmkDP5ZBvUgKjMy61aqHg==,Propiedad,2020-10-06,2020-10-07,2020-10-06,-34.5543867579,-58.5573017894,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,3,2,1,85,78,155000,USD,Mensual,excelente 3 amb con cochera,"estar comedor, cocina comedor, 2 dormitorios amplios, baño completo, lavadero, balcón corrido",Departamento,Venta,7
TSre92653cwZ3c9dHFZj/w==,Propiedad,2020-10-06,2020-10-07,2020-10-06,-34.5480429568,-58.5499001771,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,3,2,1,53,53,98000,USD,Mensual,"departamento de 3 ambientes, muy cercano centro de Villa Ballester !!","2 dormitorios con placard : baño y cocina, pisos parquet y porcelanato; lavadero. .-
<br>3 PISO por escalera.-
<br>APTO A CREDITO!!!!
<br>Esta alquilado  hasta junio 2020
<br>",Departamento,Venta,0
tM5h3qlAGMYmKzfOviDZEQ==,Propiedad,2020-10-06,2020-10-07,2020-10-06,-34.5278795004,-58.5719967496,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Jose Leon Suarez,NA,NA,3,2,1,63,55,68000,USD,Mensual,Departamento 3 Amb. en Alquiler,"muy buena ubicación Escucha Oferta, Posibilidad de Financiación Directa
<br>",Departamento,Venta,8
sg+Dcm54kHZApczRlU+MGw==,Propiedad,2020-10-06,2020-10-07,2020-10-06,-34.5449822,-58.5487524,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,3,2,2,70,62,120000,USD,Mensual,"Excelente  Depto 3 amb, al Frente ,sobre calle Alvear ,céntrico!!!","DEPTO 3 AMBIENTES ,CENTRICO  MUY LUMINOSO.
<br>CUENTA CON DOS DORMITORIOS ,2 BAñOS ,COCINA ,COMEDOR BALCON FRENTE Y CONTRAFRENTE CON LABADERO.
<br>INCLUYE  1 COCHERA PROPIA.
<br>EXCELENTE ESTADO ,AMPLIO Y COMODO !",Departamento,Venta,8
nOC+9yMkfa7pOlfoN3IeDQ==,Propiedad,2020-10-06,2020-10-07,2020-10-06,-34.5391064,-58.5705956,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Jose Leon Suarez,NA,NA,3,2,1,55,55,60000,USD,Mensual,MUY BUEN DPTO 3 AMB financiancion u$s 40.0000 y cuotas,2 DORMITORIOS COCINA ESTAR COMEDOR BAñO,Departamento,Venta,0
oPW6rACoKAGS73dT3EEg1w==,Propiedad,2020-10-06,2020-10-07,2020-10-06,-34.546289,-58.5502706,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,3,2,1,74,70,120000,USD,Mensual,UNICO SEMIPISO 3 AMB. SOBRE ALVEAR!!!,"Depto 3 ambientes en 2do piso al frente, 2 dormitorios, uno de ellos de 4.5 x 4 con salida a balcón cerrado y el otro 2.8 x 3, baño reciclado a nuevo, al igual que la cocina, con sus muebles bajos y altos.  Barra desayunadora  hacia el Amplio Living comedor, muy luminoso con pequeño balcón al frente.  Amplia Terraza compartida y lavadero cubierto. 
<br>El departamento no paga Expensas!!!!! Sobre Alvear a 2 cuadras del Mc Donalds.",Departamento,Venta,4
xu95oXrMToQiEygF1iUMsQ==,Propiedad,2020-10-06,2020-10-07,2020-10-06,-34.5352084,-58.5720702,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Jose Leon Suarez,NA,NA,3,2,1,65,55,97900,USD,Mensual,Pacifico Rodriguez 6900. Villa Ballester/ Jose l Suarez. Departamento 3 AMBIENTESPacifico Rodriguez 6900. Villa Ballester/ Jose l Suarez. Departamento 2 Amb. a Estrenar. Financia 50% G.B.A. Zona Norte | General San Martin | Jose Leon Suarez Amb. a Estrena,"Departamento 3  ambientes 
<br>Departamento a estrenar financiación 50% saldo en 36 cuotas EN PESOS con índice C.A:C 
<br>
<br>2 Dormitorio
<br>1Baño
<br>1 Toilette
<br>Doble balcón
<br>Cochera opcional
<br>
<br>FINANCIACIóN DIRECTA
<br>50% Y SALDO HASTA 36 CUOTAS",Departamento,Venta,10
w7ZFmt1r3VmTW0jiq5jdJw==,Propiedad,2020-10-06,2020-10-07,2020-10-06,-34.5757521,-58.5370965,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Jose Leon Suarez,NA,NA,3,2,1,59,55,85000,USD,Mensual,"Impecable Departamento 3 amb con balcón, bajas expensas!","Departamento 2do piso al frente, amplio living comedor con cocina integrada y barra desayunadora",Departamento,Venta,4
a4NVzQ6Iz4wSL4ghb0ohAg==,Propiedad,2020-10-06,2020-10-07,2020-10-06,-34.5401485,-58.5585114,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,3,2,1,72,70,142900,USD,Mensual,DUPLEX 3 AMB EN VENTA,"Duplex 3 amb, frente,patio c/ lavadero, Zona Holters.
<br>-Patio con lavadero incluido
<br>-  PH 2 plantas
<br>
<br> PRIMERA PLANTA:
<br>-Cocina
<br>-Barra divisoria
<br>-Living comedor
<br>-Toilette
<br>
<br> SEGUNDA PLANTA:
<br>-2 Dormitorios
<br>- Baño completo
<br>-Ventilación cruzada
<br>
<br>SUPERFICIES:
<br>- Superficie total: 70 mts 2",Departamento,Venta,2
BbY83nG1UMgbfc6HOBdnGA==,Propiedad,2020-10-06,2020-10-07,2020-10-06,-34.5415976711,-58.5447178784,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,3,2,1,60,60,64000,USD,Mensual,IDEAL INVERSOR  se encuentra alquilado hasta 2021,"Hermoso departamento en dúplex muy luminoso, el mismo cuenta con una cocina incluida, living comedor (aprox.: 5 x 6) dos dormitorios con placard embutido (aprox.: 3x4) y (3x3) c/u y con un baño completo con bañadera!(2x2) 66 mts2 total. 
<br>
<br>Disposición frente !
<br>
<br>",Departamento,Venta,0
Ryfu0hJht61eqU3v0hRCfw==,Propiedad,2020-10-06,2020-10-07,2020-10-06,-34.5543867579,-58.5573017894,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,3,2,1,85,78,155000,USD,Mensual,excelente 3 amb con cochera,"estar comedor, cocina comedor, 2 dormitorios amplios, baño completo, lavadero, balcón corrido",Departamento,Venta,7
lkcbZ8hQcAe8n2XApaqjFQ==,Propiedad,2020-10-06,2020-10-07,2020-10-06,-34.5447784178,-58.5692592381,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,3,2,1,70,70,105000,USD,Mensual,muy buen piso 3 amb con terraza e valor es libre de gastos,"2 cuadras de la estacion de chilavert sobre el centro comercial, todos los colectivos cerca",Departamento,Venta,0
URZRYrNCpYKtBVx12UeE7g==,Propiedad,2020-10-06,2020-10-07,2020-10-06,-34.5452391,-58.5488402,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,3,2,2,128,63,155000,USD,Mensual,Excelente dpto 3 amb  al frente CON TERRAZA COCHERA Y BAULERA,"Muy lindo departamento de tres ambientes con frente a la calle Alvear casi esquina Combet, el mismo cuenta con un dormitorio al frente con amplio placard, segundo dormitorio con balcon propio, living comedor con balcon a la calle, cocina con barra desayunadora y salida a otro balcon este con lavadero, baño completo, toilette, cochera, baulera y terraza propia.",Departamento,Venta,65
WvkQQWndTsrq9wQrFIsWfQ==,Propiedad,2020-10-06,2020-10-07,2020-10-06,-34.5512237,-58.551071,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,3,2,1,69,62,164700,USD,Mensual,Excelente semipiso 3 amb. con cochera!,"Semipiso 3 amb 69 m2 al frente, 2 balcones y cochera. 
<br>Excelente departamento con cocina independiente con muebles alto y bajo mesada. Living comedor. Baño completo con bañera. Dos dormitorios con placard empotrado. Balcón al frente y Balcón corrido al contrafrente con lavadero. Baulera. Excelente estado. Super Luminoso. Vista Abierta. Edificio con cámaras de seguridad, llave para ascensor, sensor en puertas de acceso. solo 2 dptos por piso.
<br>Ubicado a 2 cuadras del centro comercial de Villa Ballester, a 4 cuadras de la estación del tren linea Mitre, a pocas cuadras de espacios verdes. 
<br>
<br>",Departamento,Venta,7
mFxGhY13PKYGb6etB38Tlw==,Propiedad,2020-10-06,2020-10-07,2020-10-06,-34.5757521,-58.5370965,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,3,2,1,54,50,139800,USD,Mensual,Departamento Premium 3 amb.  en V.Ballester Centro!,"Venta de Departamento 3 AMBIENTES en Villa Ballester, General San Martín Excelente departamento casi a estrenar de 3 ambientes, living comedor con pisos en porcelanato, cocina eléctrico integrada con muebles completos, baño completo, 2 dormitorios con placard y amplio balcón. Vista Super Abierta y gran luminosidad en todo el departamento!! El edificio cuenta con S.U.M. , quincho y piscina.
<br> Muy buena ubicación sobre calle buenos Aires, a 2 cuadras del centro comercial de Villa Ballester.",Departamento,Venta,4
CbBt2NWyjJ7tCTXoSLl1oQ==,Propiedad,2020-10-06,2020-10-07,2020-10-06,-34.5352084,-58.5720702,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Jose Leon Suarez,NA,NA,3,2,1,65,55,97900,USD,Mensual,"Pacífico Rodríguez 6900 - Departamento. 3 Amb. Villa Ballester/ José L. Suárez, a Estrenar. Financia 50%. G.B.A. Zona Norte | General San Martin | Jose Leon Suarez","3 amb. a estrenar- Doble balcón - Cochera Opcional - FINANCIADO
<br>
<br>2 dormitorios con placard
<br>1 baño completo con bañera
<br>Doble balcón
<br>Cocina y living comedor integrados
<br>Cochera opcional
<br>
<br>FINANCIACIóN DIRECTA
<br>50% Y SALDO HASTA 36 CUOTAS",Departamento,Venta,10
tBgw2b8Y/GbXBDAT/yo3zg==,Propiedad,2020-10-06,2020-10-07,2020-10-06,-34.5352084,-58.5720702,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Jose Leon Suarez,NA,NA,3,2,1,65,55,97900,USD,Mensual,Pacifico Rodriguez 6900. Villa Ballester/ Jose l Suarez. Departamento 3 AMBIENTESPacifico Rodriguez 6900. Villa Ballester/ Jose l Suarez. Departamento 2 Amb. a Estrenar. Financia 50% G.B.A. Zona Norte | General San Martin | Jose Leon Suarez Amb. a Estrena,"Departamento 3 ambientes 
<br>Departamento a estrenar financiación 50% saldo en 36 cuotas con índice C.A:C 
<br>
<br>2 Dormitorio
<br>1Baño
<br>1 Toilette
<br>Doble balcón
<br>Cochera opcional
<br>
<br>FINANCIACIóN DIRECTA
<br>50% Y SALDO HASTA 36 CUOTAS",Departamento,Venta,10
oQK8CNkiIDSdeoPE0JYr/Q==,Propiedad,2020-10-06,2020-10-25,2020-10-06,-34.563174,-58.528225,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Maipu,NA,NA,5,3,2,180,101,90000,USD,NA,CASA MULTIFAMILAR LOTE PRPIO TERRAZA PATIO LOCAL,"Corredor Responsable: Ramiro Cappelloni - C.M.C.P.S.I 5634Contacto: Edgardo Juan Calza - MLS ID # 420511134-11CASA A RECICLAR CON GALPÓN EN VILLA MAIPÚ - SAN MARTIN - <br>Vivienda mutifamiliar, IDEAL DOS FAMILAS<br>Casa de 100 m2 construida sobre importante LOTE de 9.5x20 en esquina, orientación NOROESTE.<br><br>La misma se distribuye en 2 plantas, con terraza y entrada de auto. <br>PB - Cocina, baño, 2 habitaciones, living comedor, comedor diario, local, 2 patios y Galpón.<br>P.A.- Comedor cocina, baño, habitación y terraza.<br><br>Importante galpón sobre la esquina del lote para múltiples usos.<br>Muy luminoso debido a su orientación.<br><br>ZONIFICACION IR<br><br>*** SI TENES QUE VENDER PARA COMPRAR TE AYUDAMOS CON EL PROCESO *** \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar",Casa,Venta,79
r3DNUXX+7Lnkklo0sGWmSw==,Propiedad,2020-10-06,9999-12-31,2020-10-06,NA,NA,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,4,3,2,381,200,250000,USD,NA,Casa,"Casa Reciclada hace unos aos<br>esta edificada sobre un lote de 8,66 x 44<br>todo se desarrola en una planta, cuenta con : cochera para un solo auto, porton automatizado,<br>sala de recepcion,  Living, amplia cocina con barra desayunador, gran comedor diario<br>3 dormitorios, todos con pisos flotantes, uno con amplio vestidor<br>2 baos completos<br>escritorio<br>fondo libre aprox de 15 mts libre con piscina y hermoso quincho.- .Publicado por MA. Belen Cortese propiedades a traves INMOMAP",Casa,Venta,181
mxUSu+/qFMauS0PYxebGVQ==,Propiedad,2020-10-06,2020-10-07,2020-10-06,-34.5471607736,-58.5517306324,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,4,3,1,91,78,220000,USD,Mensual,Excelente Dpto 4 amb. con cochera! entrega Enero 2021,"Departamento 4 ambientes, excelente calidad de construcción, detalles de categoria!  Cochera incluída. Balcón con lavadero e instalación de gas para parrilla individual.
<br>Financiación directa!! 40% del valor al boleto y el saldo en cuotas!!
<br>Buenos Aires y Alvear! espectacular zona!!
<br>
<br>",Departamento,Venta,13
RdZQj90hNrUBCJBp9FuMjA==,Propiedad,2020-10-06,2020-10-07,2020-10-06,-34.5471607736,-58.5517306324,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,4,3,1,91,78,220000,USD,Mensual,Excelente Dpto 4 amb. con cochera! entrega Enero 2021,"Departamento 4 ambientes, excelente calidad de construcción, detalles de categoria!  Cochera incluída. Balcón con lavadero e instalación de gas para parrilla individual.
<br>Financiación directa!! 40% del valor al boleto y el saldo en cuotas!!
<br>Buenos Aires y Alvear! espectacular zona!!
<br>
<br>",Departamento,Venta,13
jm+mH/vxKeKtJm41MeLstw==,Propiedad,2020-10-06,2020-10-07,2020-10-06,-34.5471607736,-58.5517306324,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,4,3,1,91,78,260000,USD,Mensual,Excelente Dpto 4 amb. con cochera y terraza propia!! entrega Enero 2021,"Departamento 4 ambientes, excelente calidad de construcción, detalles de categoria!  Cochera incluída. Balcón con lavadero e instalación de gas para parrilla individual. Terraza y piscina propia!!!
<br>Financiación directa!! 40% del valor al boleto y el saldo en cuotas!!
<br>Buenos Aires y Alvear! espectacular zona!!
<br>
<br>",Departamento,Venta,13
vJkVToOtxIpUHGTI0JUVMw==,Propiedad,2020-10-06,2020-10-07,2020-10-06,-34.550574,-58.559054,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,4,4,2,117,117,340000,USD,Mensual,Departamento de excelente categoria al Frente.,"Departamento en Piso 8voo 117m2, 3 habitaciones,un escrito, habitación en suite un comedor grande y amplio ,luminoso las habitaciones tienen piso patagonia, todos los ambientes con losa radiante eléctrica  ,dos baños .
<br>Incluye dos cochera y dos bauleras.
<br> 
<br>
<br> Hermosa vista al frente.
<br>
<br>Placar de recepción en hall de entrada.
<br>
<br>- EDIFICIO PREMIE - Ubicación privilegiada próxima a centros educativos y comerciales. Seguridad 24 horas. con personal estable y control de acceso. Portón de acceso vehicular con comando automático.
<br>
<br>Laundry central. WI FI en espacios comunes. Energías Eólica y Solar 
<br>
<br>AMENITIES/ ESPARCIMIENTO, Piscina exterior aclimatada, Quincho cerrado con Aire Acondicionado por Split frio calor. parrillas, asador y horno pizzero. S.U.M. Gimnasio con vestuarios para damas y caballeros y magnifica vista panorámica. Sauna. Ducha Escocesa. Piscina Climatizada en piso 14o. Jacuzzi.
<br>Parque de 800 m2. Solárium.",Departamento,Venta,0
LzbYXlDwj9zm+driwB+Zkw==,Propiedad,2020-10-06,2020-10-07,2020-10-06,-34.550574,-58.559054,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,4,4,2,117,117,340000,USD,Mensual,Departamento de excelente categoria al Frente.,"Departamento en Piso 8voo 117m2, 3 habitaciones,un escrito, habitación en suite un comedor grande y amplio ,luminoso las habitaciones tienen piso patagonia, todos los ambientes con losa radiante eléctrica  ,dos baños .
<br>Incluye dos cochera y dos bauleras.
<br> 
<br>
<br> Hermosa vista al frente.
<br>
<br>Placar de recepción en hall de entrada.
<br>
<br>- EDIFICIO PREMIE - Ubicación privilegiada próxima a centros educativos y comerciales. Seguridad 24 horas. con personal estable y control de acceso. Portón de acceso vehicular con comando automático.
<br>
<br>Laundry central. WI FI en espacios comunes. Energías Eólica y Solar 
<br>
<br>AMENITIES/ ESPARCIMIENTO, Piscina exterior aclimatada, Quincho cerrado con Aire Acondicionado por Split frio calor. parrillas, asador y horno pizzero. S.U.M. Gimnasio con vestuarios para damas y caballeros y magnifica vista panorámica. Sauna. Ducha Escocesa. Piscina Climatizada en piso 14o. Jacuzzi.
<br>Parque de 800 m2. Solárium.",Departamento,Venta,0
n/GKlBvQP93b3ZVqaGXeyQ==,Propiedad,2020-10-06,2020-10-07,2020-10-06,-34.5466396,-58.5579975,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,5,5,3,250,180,450000,USD,Mensual,excelente dpto 5 ambientes de categoria unico en villa Ballester,"Departamento en Duplex de Gran Categoria, Amplio estar Comedor, con balcon corrido, 4 dormitorios con placard uno en suite con vestidor, Escritorio cocina equipada, Lavadero cubierto y terraza propia, cochera cubierta",Departamento,Venta,70
8fucugIHeZqcIhj1t7xnGg==,Propiedad,2020-01-14,2020-02-17,2020-01-14,-34.5716052,-58.5388622,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,NA,NA,NA,2,NA,1,34,34,77000,USD,Mensual,Departamento - S.Martin(Ctro),"Muy lindo y luminoso Dto. 2 ambientes en 1° Piso por escalera al contra frente.<br><br>Cocina comedor con desayunador, Dormitorio con amplio placard y Baño completo.<br><br>El departamento esta completamente reciclado a nuevo<br><br>Excelente ubicación!!<br><br>1 Cdra. Av. 25 de Mayo<br><br>MAP2314713",Departamento,Venta,0
L8rj7ClA32t5WPf4y0yo6A==,Propiedad,2020-01-14,2020-02-13,2020-01-14,-34.5558293306,-58.523481607,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,San Andres,NA,NA,5,4,2,104,104,70000,USD,NA,DEPARTAMENTO EN VENTA EN SAN ANDRES,DEPARTAMENTO TIPO DUPLEX EN SEGUNDO PISOSUPERFICIE 104m2PLANTA BAJA- LIVING- COMEDOR- COCINA CON LAVADERO- DORMITORIO- BAÑO - CUARTO DE HERRAMIENTASPLANTA ALTA- 4 DORMITORIOS - BAÑO- ESCRITORIOTODOS LOS AMBIENTES CALEFACCIONADOSEXPENSAS BAJASResponsable Matriculado:Martín Fasano - CMCPSM Mat. Nº 2507 - CUCICBA Mat. N°5878,Departamento,Venta,0
67XtnzdjqgACd4wZ4eXhTg==,Propiedad,2020-04-03,2020-07-02,2020-04-03,-34.575213,-58.537533,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,NA,NA,NA,3,2,1,90,90,170000,USD,NA,DEPTO 3 AMBIENTES C/PATIO- VENTA- GRAL. SAN MARTÍN,"Corredor Responsable: Jorge Roca - CMCPSM 2550 / CUCICBA 6878Contacto: María Eugenia Rebollo - MLS ID # 420721052-109MARTILLERO:<br>Jorge Roca - CMCPSM Mat Nº2550 - CUCICBA Mat Nº6878<br><br>Todas las propiedades que figuran en mi perfil se encuentran a cargo del profesional matriculado de la oficina, la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por él.<br><br><br>DEPARTAMENTO DE 3 AMBIENTES CON PATIO/JARDÍN DE INVIERNO EN VENTA, GRAL. SAN MARTÍN.<br><br>* Primero piso al frente con balcón.<br>* Solo tres unidades en el piso.<br>* Edificio de 11 pisos.<br>* Uso Profesional.<br>* Patio/Jardín de Invierno.<br>* 2 habitaciones.<br>* Living- Comedor.<br>* Cocina- Comedor.<br>* Baño completo.<br>* A 150 mts. del Juzgado.<br>* A 200 mts de la Plaza San Martín.<br>* A 300 mts. del Bingo San Martín.<br>* A 800 mts. del Colegio de Abogados San Martín.<br>* A 5 min del San Andrés Golf Club.<br><br>Departamento ubicado en uno de los puntos mas estratégicos de Gral. San Martín, se encuentra en el centro de la ciudad, equidista de todos los servicios que la misma ofrece.<br>En los alrededores se ubica a 800 mts la Av. Dr. Ricardo Balbín a 1,6 km el Club de Golf San Andrés y  a 2 km La universidad Nacional de San Martín y El Club Ferrocarril Mitre (Golf) <br>El edificio de estructura moderna tiene un total de 11 pisos y 3 unidades por cada uno de ellos. Cuenta con ascensor y escaleras.<br>El departamento esta en el primer piso y la planta se compone de living-comedor, cocina definida, 2 dormitorios con ropero incluido, 1 baño completo, un patio/jardín de invierno con lavadero y un espectacular balcón al frente que mira a la ciudad, todo en un total de planta de 90 mts cuadrados.<br>El mismo esta en condiciones de ser apto profesional o familiar y se aceptan mascotas.<br><br>Queremos acompañarte a tomar la decisión correcta, llámanos para coordinar tu visita.<br>First floor to the front with balcony.<br>* Only three units on the floor.<br>* 11-story building.<br>* Professional use.<br>* Patio / Winter Garden.<br>* 2 rooms.<br>* Living room.<br>* Kitchen-Dining.<br>* Full bathroom.<br>* At 150 meters. of the Court.<br>* 200 meters from the Plaza San Martín.<br>* At 300 meters. Bingo San Martin.<br>* At 800 meters. from the San Martín Bar Association.<br>* 5 min from the San Andrés Golf Club.<br><br>Department located in one of the most strategic points of Gral. San Martín, is located in the center of the city, equidistant from all the services it offers.<br>In the surrounding area, Dr. Ricardo Balbín Avenue is located 800 meters away, San Andres Golf Club is 1.6 km away and San Martin National University and Miter Railway Club (Golf) are 2 km away.<br>The modern structure building has a total of 11 floors and 3 units for each of them. It has an elevator and stairs.<br>The apartment is on the first floor and the floor is composed of living room, kitchen, 2 bedrooms with wardrobe included, 1 bathroom, a patio / winter garden with laundry and a spectacular balcony overlooking the city, all in a total plant of 90 square meters.<br>It is in a position to be suitable professional or family and pets are welcome.<br><br>We want to accompany you to make the right decision, call us to coordinate your visit.<br> \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar",Departamento,Venta,0
48+yQeQ9EEsSxlDzhHPtXg==,Propiedad,2020-04-25,2020-08-13,2020-04-25,-34.54006958,-58.54813004,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,3,NA,1,151,100,195000,USD,NA,Capdevila Al 5100  100 - U$D 195.000 - Casa en Venta,"Duplex Tipo Casa 4 Ambientes + Cochera + Jardín!Planta Baja: Cochera, living comedor, cocina integrada al ambiente con muebles de alto y bajo mesada, toilette, lavadero, patio y jardín.-Planta Alta: 3 dormitorios, baño completo.-Lote: 5 mts x 19 mtsSup. Cub.: 100 m2Ubicación: Capdevila entre las calles Gral. Paz y Lamadrid-* a 200 mts de la calle Alvear.-* fácil acceso a AU. Panamericana y a la  Avenida Brig. Gral. Juan Manuel de Rosas (R4) de doble circulación.* Líneas de colectivos como 204, 343, 304,127, 111, 140, 252.-* Colegios privados y estatales, Plazas, centro comercial, comisaría, bancos, clubs deportivos, supermercados, hospitales y clínicas privadas.-Responsable Matriculado:Jesica L. Tapia - CMPSM Mat. Nº 2526Información Adicional: Gas naturalGas natural",Casa,Venta,51
